Date,Open,High,Low,Close,Adj Close,Volume
2017-12-06,1640.000000,1650.000000,1555.000000,1580.000000,1372.040283,60927600
2017-12-07,1590.000000,1625.000000,1580.000000,1620.000000,1406.775391,38563500
2017-12-08,1625.000000,1690.000000,1625.000000,1675.000000,1454.536255,55190900
2017-12-11,1685.000000,1695.000000,1630.000000,1650.000000,1432.826904,23719100
2017-12-12,1660.000000,1710.000000,1625.000000,1690.000000,1467.562134,46501100
2017-12-13,1695.000000,1720.000000,1680.000000,1715.000000,1489.271484,29311700
2017-12-14,1715.000000,1760.000000,1695.000000,1760.000000,1528.348633,40868600
2017-12-15,1760.000000,1800.000000,1750.000000,1800.000000,1563.083862,71378400
2017-12-18,1800.000000,1800.000000,1755.000000,1765.000000,1532.690430,21720300
2017-12-19,1770.000000,1775.000000,1740.000000,1765.000000,1532.690430,14760600
2017-12-20,1765.000000,1770.000000,1735.000000,1755.000000,1524.006592,19158800
2017-12-21,1765.000000,1765.000000,1715.000000,1715.000000,1489.271484,22114400
2017-12-22,1715.000000,1770.000000,1715.000000,1740.000000,1510.980957,21189800
2017-12-25,1740.000000,1740.000000,1740.000000,1740.000000,1510.980957,0
2017-12-26,1740.000000,1740.000000,1740.000000,1740.000000,1510.980957,0
2017-12-27,1750.000000,1760.000000,1745.000000,1755.000000,1524.006592,18497000
2017-12-28,1755.000000,1760.000000,1720.000000,1730.000000,1502.297241,18222900
2017-12-29,1750.000000,1775.000000,1740.000000,1750.000000,1519.664795,28613800
2018-01-01,1750.000000,1750.000000,1750.000000,1750.000000,1519.664795,0
2018-01-02,1750.000000,1785.000000,1750.000000,1765.000000,1532.690430,20497300
2018-01-03,1765.000000,1770.000000,1725.000000,1755.000000,1524.006592,18225100
2018-01-04,1730.000000,1760.000000,1730.000000,1760.000000,1528.348633,18244200
2018-01-05,1740.000000,1790.000000,1740.000000,1790.000000,1554.400024,22528000
2018-01-08,1790.000000,1870.000000,1785.000000,1840.000000,1597.818970,89126100
2018-01-09,1840.000000,1855.000000,1805.000000,1805.000000,1567.425659,40459200
2018-01-10,1805.000000,1845.000000,1805.000000,1825.000000,1584.793335,42844400
2018-01-11,1825.000000,1835.000000,1790.000000,1800.000000,1563.083862,24156800
2018-01-12,1800.000000,1815.000000,1780.000000,1780.000000,1545.716187,17709400
2018-01-15,1795.000000,1800.000000,1760.000000,1765.000000,1532.690430,21680500
2018-01-16,1770.000000,1885.000000,1765.000000,1880.000000,1632.554199,172892000
2018-01-17,1895.000000,2360.000000,1895.000000,2360.000000,2049.376465,543162200
2018-01-18,2420.000000,2860.000000,2170.000000,2200.000000,1910.435791,746113200
2018-01-19,2190.000000,2370.000000,2150.000000,2350.000000,2040.692627,350797100
2018-01-22,2370.000000,2470.000000,2330.000000,2470.000000,2144.898193,210982200
2018-01-23,2500.000000,2700.000000,2490.000000,2690.000000,2335.941650,373838600
2018-01-24,2720.000000,2810.000000,2570.000000,2690.000000,2335.941650,466683900
2018-01-25,2690.000000,2710.000000,2570.000000,2650.000000,2301.206543,242477800
2018-01-26,2650.000000,2700.000000,2610.000000,2630.000000,2283.839111,107744800
2018-01-29,2620.000000,2640.000000,2490.000000,2490.000000,2162.265869,169223500
2018-01-30,2490.000000,2550.000000,2340.000000,2380.000000,2066.744141,183401700
2018-01-31,2350.000000,2610.000000,2320.000000,2610.000000,2266.471436,258355000
2018-02-01,2640.000000,2670.000000,2510.000000,2510.000000,2179.633545,194045600
2018-02-02,2510.000000,2530.000000,2430.000000,2460.000000,2136.214355,114039400
2018-02-05,2350.000000,2460.000000,2340.000000,2400.000000,2084.111816,104317300
2018-02-06,2310.000000,2410.000000,2240.000000,2400.000000,2084.111816,250349200
2018-02-07,2480.000000,2490.000000,2350.000000,2370.000000,2058.060303,94860200
2018-02-08,2370.000000,2470.000000,2330.000000,2410.000000,2092.795654,83822200
2018-02-09,2330.000000,2400.000000,2320.000000,2340.000000,2032.008911,70543500
2018-02-12,2360.000000,2390.000000,2330.000000,2350.000000,2040.692627,52771400
2018-02-13,2370.000000,2440.000000,2360.000000,2360.000000,2049.376465,85872600
2018-02-14,2370.000000,2520.000000,2370.000000,2500.000000,2170.949707,213133000
2018-02-15,2540.000000,2560.000000,2470.000000,2530.000000,2197.001221,168795800
2018-02-16,2530.000000,2530.000000,2530.000000,2530.000000,2197.001221,0
2018-02-19,2560.000000,2640.000000,2560.000000,2610.000000,2266.471436,156347700
2018-02-20,2630.000000,2660.000000,2560.000000,2630.000000,2283.839111,146950200
2018-02-21,2630.000000,2740.000000,2620.000000,2720.000000,2361.993408,185251700
2018-02-22,2710.000000,2760.000000,2660.000000,2660.000000,2309.890625,100905200
2018-02-23,2680.000000,2700.000000,2590.000000,2610.000000,2266.471436,101138200
2018-02-26,2620.000000,2650.000000,2540.000000,2550.000000,2214.368652,54632000
2018-02-27,2580.000000,2620.000000,2530.000000,2580.000000,2240.419922,84191800
2018-02-28,2600.000000,2680.000000,2550.000000,2670.000000,2318.574219,131313500
2018-03-01,2670.000000,2700.000000,2600.000000,2610.000000,2266.471436,101395500
2018-03-02,2590.000000,2620.000000,2570.000000,2600.000000,2257.787598,71424300
2018-03-05,2640.000000,2640.000000,2570.000000,2600.000000,2257.787598,70237500
2018-03-06,2640.000000,2640.000000,2570.000000,2570.000000,2231.736328,51709300
2018-03-07,2570.000000,2590.000000,2430.000000,2460.000000,2136.214355,95956400
2018-03-08,2460.000000,2480.000000,2410.000000,2430.000000,2110.163086,93214600
2018-03-09,2430.000000,2430.000000,2370.000000,2390.000000,2075.427734,71716600
2018-03-12,2410.000000,2530.000000,2390.000000,2520.000000,2188.317383,120144700
2018-03-13,2520.000000,2530.000000,2400.000000,2420.000000,2101.479492,118753700
2018-03-14,2410.000000,2420.000000,2360.000000,2410.000000,2092.795654,50164300
2018-03-15,2380.000000,2410.000000,2300.000000,2300.000000,1997.273682,79327900
2018-03-16,2320.000000,2330.000000,2210.000000,2260.000000,1962.538452,122158600
2018-03-19,2270.000000,2280.000000,2210.000000,2210.000000,1919.119507,51662600
2018-03-20,2200.000000,2290.000000,2120.000000,2250.000000,1953.854858,102621200
2018-03-21,2280.000000,2330.000000,2260.000000,2280.000000,1979.906128,59974500
2018-03-22,2240.000000,2340.000000,2240.000000,2300.000000,1997.273682,69032900
2018-03-23,2220.000000,2310.000000,2200.000000,2310.000000,2005.957642,60147800
2018-03-26,2310.000000,2450.000000,2290.000000,2430.000000,2110.163086,105831000
2018-03-27,2480.000000,2490.000000,2360.000000,2380.000000,2066.744141,70120100
2018-03-28,2360.000000,2390.000000,2260.000000,2280.000000,1979.906128,57358000
2018-03-29,2280.000000,2300.000000,2200.000000,2300.000000,1997.273682,99931700
2018-03-30,2300.000000,2300.000000,2300.000000,2300.000000,1997.273682,0
2018-04-02,2370.000000,2370.000000,2280.000000,2310.000000,2005.957642,39682300
2018-04-03,2300.000000,2420.000000,2280.000000,2390.000000,2075.427734,90484400
2018-04-04,2420.000000,2450.000000,2280.000000,2310.000000,2005.957642,94388200
2018-04-05,2360.000000,2390.000000,2340.000000,2380.000000,2066.744141,38202000
2018-04-06,2380.000000,2380.000000,2320.000000,2360.000000,2049.376465,34375700
2018-04-09,2340.000000,2360.000000,2320.000000,2360.000000,2049.376465,33378000
2018-04-10,2370.000000,2400.000000,2340.000000,2370.000000,2058.060303,53499500
2018-04-11,2390.000000,2400.000000,2340.000000,2350.000000,2040.692627,50576800
2018-04-12,2380.000000,2390.000000,2330.000000,2350.000000,2040.692627,28603500
2018-04-13,2370.000000,2370.000000,2310.000000,2310.000000,2005.957642,37001200
2018-04-16,2310.000000,2310.000000,2310.000000,2310.000000,2005.957642,0
2018-04-17,2310.000000,2310.000000,2310.000000,2310.000000,2005.957642,0
2018-04-18,2230.000000,2250.000000,2160.000000,2170.000000,1884.384399,66779500
2018-04-19,2170.000000,2170.000000,2170.000000,2170.000000,1884.384399,0
2018-04-20,2170.000000,2170.000000,2170.000000,2170.000000,1884.384399,0
2018-04-23,2330.000000,2340.000000,2240.000000,2250.000000,1953.854858,77661800
2018-04-24,2300.000000,2300.000000,2240.000000,2270.000000,1971.222412,46909900
2018-04-25,2270.000000,2270.000000,2270.000000,2270.000000,1971.222412,0
2018-04-26,2270.000000,2270.000000,2270.000000,2270.000000,1971.222412,0
2018-04-27,2270.000000,2270.000000,2270.000000,2270.000000,1971.222412,0
2018-04-30,2100.000000,2120.000000,1955.000000,1985.000000,1723.734009,98174700
2018-05-01,1985.000000,1985.000000,1985.000000,1985.000000,1723.734009,0
2018-05-02,1985.000000,2110.000000,1960.000000,2040.000000,1771.494873,87302300
2018-05-03,2040.000000,2040.000000,1925.000000,1930.000000,1675.973022,54312600
2018-05-04,1950.000000,1975.000000,1895.000000,1930.000000,1675.973022,50455900
2018-05-07,1935.000000,1950.000000,1880.000000,1890.000000,1668.566162,43024500
2018-05-08,1885.000000,1890.000000,1790.000000,1800.000000,1589.110718,64872200
2018-05-09,1810.000000,1965.000000,1810.000000,1930.000000,1703.879639,119477900
2018-05-10,1930.000000,1930.000000,1930.000000,1930.000000,1703.879639,0
2018-05-11,1960.000000,2030.000000,1935.000000,1965.000000,1734.779175,106880400
2018-05-14,1965.000000,1980.000000,1905.000000,1915.000000,1690.637085,45395600
2018-05-15,1920.000000,1945.000000,1865.000000,1875.000000,1655.323486,82766200
2018-05-16,1865.000000,1955.000000,1835.000000,1925.000000,1699.465454,69668000
2018-05-17,1940.000000,1950.000000,1905.000000,1905.000000,1681.808716,37927900
2018-05-18,1915.000000,2010.000000,1890.000000,1980.000000,1748.021606,71665000
2018-05-21,2000.000000,2000.000000,1930.000000,1935.000000,1708.293945,61091700
2018-05-22,1950.000000,1975.000000,1905.000000,1905.000000,1681.808716,48208600
2018-05-23,1905.000000,1945.000000,1880.000000,1880.000000,1659.737793,43893700
2018-05-24,1895.000000,2190.000000,1890.000000,2170.000000,1915.761108,200552800
2018-05-25,2200.000000,2260.000000,2060.000000,2080.000000,1836.305542,187325300
2018-05-28,2100.000000,2270.000000,2070.000000,2230.000000,1968.731445,164347600
2018-05-29,2230.000000,2230.000000,2230.000000,2230.000000,1968.731445,0
2018-05-30,2200.000000,2210.000000,2130.000000,2130.000000,1880.447632,104854200
2018-05-31,2160.000000,2180.000000,2070.000000,2070.000000,1827.477173,80031200
2018-06-01,2070.000000,2070.000000,2070.000000,2070.000000,1827.477173,0
2018-06-04,2100.000000,2220.000000,2090.000000,2190.000000,1933.417969,95155300
2018-06-05,2240.000000,2320.000000,2200.000000,2250.000000,1986.388184,149738600
2018-06-06,2290.000000,2290.000000,2160.000000,2180.000000,1924.589478,80143300
2018-06-07,2200.000000,2250.000000,2180.000000,2200.000000,1942.246216,55404000
2018-06-08,2090.000000,2180.000000,2070.000000,2080.000000,1836.305542,119864700
2018-06-11,2080.000000,2080.000000,2080.000000,2080.000000,1836.305542,0
2018-06-12,2080.000000,2080.000000,2080.000000,2080.000000,1836.305542,0
2018-06-13,2080.000000,2080.000000,2080.000000,2080.000000,1836.305542,0
2018-06-14,2080.000000,2080.000000,2080.000000,2080.000000,1836.305542,0
2018-06-15,2080.000000,2080.000000,2080.000000,2080.000000,1836.305542,0
2018-06-18,2080.000000,2080.000000,2080.000000,2080.000000,1836.305542,0
2018-06-19,2080.000000,2080.000000,2080.000000,2080.000000,1836.305542,0
2018-06-20,2030.000000,2110.000000,2010.000000,2040.000000,1800.992065,94601200
2018-06-21,2030.000000,2110.000000,2030.000000,2090.000000,1845.133911,69721700
2018-06-22,2050.000000,2110.000000,2030.000000,2030.000000,1792.163696,39150300
2018-06-25,2060.000000,2080.000000,1980.000000,1980.000000,1748.021606,53313100
2018-06-26,1980.000000,1980.000000,1920.000000,1945.000000,1717.122314,53669800
2018-06-27,1950.000000,1975.000000,1905.000000,1920.000000,1695.051392,35604300
2018-06-28,1930.000000,1935.000000,1820.000000,1820.000000,1606.767334,62849200
2018-06-29,1830.000000,2030.000000,1825.000000,1995.000000,1761.264160,112236200
2018-07-02,2010.000000,2090.000000,1950.000000,1950.000000,1721.536377,76663600
2018-07-03,1900.000000,1900.000000,1625.000000,1630.000000,1439.027954,346079700
2018-07-04,1635.000000,1700.000000,1565.000000,1610.000000,1421.371094,201140500
2018-07-05,1610.000000,1610.000000,1520.000000,1525.000000,1346.329834,139694300
2018-07-06,1530.000000,1625.000000,1505.000000,1565.000000,1381.643311,219319900
2018-07-09,1580.000000,1665.000000,1580.000000,1635.000000,1443.442139,114007300
2018-07-10,1650.000000,1665.000000,1585.000000,1585.000000,1399.300171,112508900
2018-07-11,1570.000000,1590.000000,1540.000000,1545.000000,1363.986572,97951900
2018-07-12,1550.000000,1630.000000,1550.000000,1620.000000,1430.199463,114387900
2018-07-13,1640.000000,1695.000000,1625.000000,1685.000000,1487.584106,131859600
2018-07-16,1695.000000,1705.000000,1635.000000,1640.000000,1447.856323,55577900
2018-07-17,1660.000000,1730.000000,1630.000000,1725.000000,1522.897705,90337000
2018-07-18,1735.000000,1770.000000,1715.000000,1720.000000,1518.483398,86209300
2018-07-19,1735.000000,1740.000000,1660.000000,1675.000000,1478.755615,74133600
2018-07-20,1670.000000,1715.000000,1655.000000,1695.000000,1496.412476,47624000
2018-07-23,1695.000000,1715.000000,1670.000000,1675.000000,1478.755615,38865600
2018-07-24,1690.000000,1725.000000,1685.000000,1720.000000,1518.483398,51253700
2018-07-25,1735.000000,1750.000000,1720.000000,1725.000000,1522.897705,56761900
2018-07-26,1730.000000,1735.000000,1675.000000,1680.000000,1483.169922,89542300
2018-07-27,1690.000000,1700.000000,1685.000000,1695.000000,1496.412476,22826000
2018-07-30,1700.000000,1730.000000,1690.000000,1710.000000,1509.655029,44179700
2018-07-31,1715.000000,1725.000000,1670.000000,1700.000000,1500.826660,49237200
2018-08-01,1710.000000,1760.000000,1700.000000,1750.000000,1544.968628,87911400
2018-08-02,1750.000000,1790.000000,1730.000000,1730.000000,1527.311768,74752900
2018-08-03,1740.000000,1785.000000,1735.000000,1760.000000,1553.796997,50859300
2018-08-06,1775.000000,1795.000000,1770.000000,1775.000000,1567.039551,50955200
2018-08-07,1790.000000,1795.000000,1765.000000,1780.000000,1571.453857,29803700
2018-08-08,1790.000000,1875.000000,1760.000000,1870.000000,1650.909302,155451200
2018-08-09,1880.000000,2010.000000,1855.000000,1960.000000,1730.364868,280839500
2018-08-10,1960.000000,1985.000000,1935.000000,1940.000000,1712.708008,85326900
2018-08-13,1905.000000,1910.000000,1795.000000,1805.000000,1593.524780,106371700
2018-08-14,1805.000000,1850.000000,1780.000000,1815.000000,1602.353149,83590200
2018-08-15,1835.000000,1855.000000,1750.000000,1840.000000,1624.424072,81718700
2018-08-16,1810.000000,1835.000000,1790.000000,1795.000000,1584.696411,50896600
2018-08-17,1795.000000,1795.000000,1795.000000,1795.000000,1584.696411,0
2018-08-20,1825.000000,1880.000000,1825.000000,1860.000000,1642.080933,70202500
2018-08-21,1865.000000,1955.000000,1840.000000,1930.000000,1703.879639,124642900
2018-08-22,1930.000000,1930.000000,1930.000000,1930.000000,1703.879639,0
2018-08-23,1950.000000,2080.000000,1935.000000,2030.000000,1792.163696,226891800
2018-08-24,2030.000000,2040.000000,1990.000000,1995.000000,1761.264160,54646600
2018-08-27,2040.000000,2120.000000,2010.000000,2090.000000,1845.133911,127417700
2018-08-28,2110.000000,2130.000000,2060.000000,2060.000000,1818.648682,61257200
2018-08-29,2080.000000,2190.000000,2050.000000,2140.000000,1889.276001,134540100
2018-08-30,2140.000000,2180.000000,2050.000000,2050.000000,1809.820313,73789100
2018-08-31,2010.000000,2140.000000,1990.000000,2140.000000,1889.276001,101249200
2018-09-03,2140.000000,2140.000000,2040.000000,2050.000000,1809.820313,51535700
2018-09-04,2050.000000,2080.000000,2000.000000,2000.000000,1765.678467,67496200
2018-09-05,1965.000000,1980.000000,1840.000000,1885.000000,1664.151855,112454700
2018-09-06,1895.000000,2040.000000,1895.000000,2020.000000,1783.335327,110850900
2018-09-07,2040.000000,2060.000000,2000.000000,2030.000000,1792.163696,58423200
2018-09-10,2040.000000,2060.000000,1990.000000,2020.000000,1783.335327,42219800
2018-09-11,2020.000000,2020.000000,2020.000000,2020.000000,1783.335327,0
2018-09-12,2030.000000,2080.000000,2020.000000,2040.000000,1800.992065,68982300
2018-09-13,2060.000000,2070.000000,2010.000000,2020.000000,1783.335327,50637800
2018-09-14,2030.000000,2050.000000,2010.000000,2030.000000,1792.163696,41376900
2018-09-17,2030.000000,2030.000000,1990.000000,1995.000000,1761.264160,31929200
2018-09-18,1990.000000,2070.000000,1980.000000,2060.000000,1818.648682,56550000
2018-09-19,2070.000000,2090.000000,2020.000000,2020.000000,1783.335327,56997800
2018-09-20,2040.000000,2090.000000,2020.000000,2080.000000,1836.305542,94931300
2018-09-21,2100.000000,2130.000000,2030.000000,2030.000000,1792.163696,72781300
2018-09-24,2050.000000,2080.000000,2030.000000,2030.000000,1792.163696,36368500
2018-09-25,2040.000000,2080.000000,2030.000000,2070.000000,1827.477173,28707600
2018-09-26,2080.000000,2160.000000,2060.000000,2140.000000,1889.276001,105559200
2018-09-27,2140.000000,2220.000000,2140.000000,2180.000000,1924.589478,115991000
2018-09-28,2200.000000,2280.000000,2190.000000,2250.000000,1986.388184,98468600
2018-10-01,2270.000000,2290.000000,2220.000000,2240.000000,1977.559814,38543000
2018-10-02,2220.000000,2370.000000,2220.000000,2280.000000,2012.873413,109983700
2018-10-03,2280.000000,2350.000000,2280.000000,2300.000000,2030.530273,51957500
2018-10-04,2300.000000,2350.000000,2250.000000,2290.000000,2021.701904,81767300
2018-10-05,2280.000000,2300.000000,2140.000000,2200.000000,1942.246216,70548600
2018-10-08,2180.000000,2310.000000,2180.000000,2220.000000,1959.902954,97839700
2018-10-09,2240.000000,2260.000000,2110.000000,2120.000000,1871.619263,90954800
2018-10-10,2130.000000,2270.000000,2130.000000,2250.000000,1986.388184,120840100
2018-10-11,2160.000000,2220.000000,2130.000000,2140.000000,1889.276001,124281100
2018-10-12,2150.000000,2200.000000,2090.000000,2120.000000,1871.619263,142373000
2018-10-15,2100.000000,2170.000000,2040.000000,2040.000000,1800.992065,87204600
2018-10-16,2080.000000,2200.000000,2060.000000,2200.000000,1942.246216,143220400
2018-10-17,2250.000000,2340.000000,2240.000000,2310.000000,2039.358643,136397100
2018-10-18,2290.000000,2290.000000,2200.000000,2230.000000,1968.731445,90272600
2018-10-19,2200.000000,2320.000000,2190.000000,2270.000000,2004.045044,125134500
2018-10-22,2290.000000,2360.000000,2290.000000,2340.000000,2065.843750,73182900
2018-10-23,2320.000000,2420.000000,2320.000000,2350.000000,2074.672119,134216000
2018-10-24,2350.000000,2400.000000,2240.000000,2250.000000,1986.388184,83103900
2018-10-25,2200.000000,2270.000000,2170.000000,2250.000000,1986.388184,106852900
2018-10-26,2250.000000,2270.000000,2160.000000,2160.000000,1906.932739,90792500
2018-10-29,2170.000000,2230.000000,2130.000000,2170.000000,1915.761108,70871800
2018-10-30,2190.000000,2210.000000,2110.000000,2130.000000,1880.447632,79967200
2018-10-31,2160.000000,2220.000000,2150.000000,2220.000000,1959.902954,81861200
2018-11-01,2240.000000,2310.000000,2170.000000,2210.000000,1951.074585,108871000
2018-11-02,2220.000000,2230.000000,1950.000000,2010.000000,1774.506958,537044100
2018-11-05,2000.000000,2080.000000,1995.000000,2060.000000,1818.648682,113387200
2018-11-06,2090.000000,2130.000000,2070.000000,2080.000000,1836.305542,88428800
2018-11-07,2090.000000,2100.000000,2020.000000,2050.000000,1809.820313,73342500
2018-11-08,2080.000000,2120.000000,2070.000000,2090.000000,1845.133911,73617000
2018-11-09,2080.000000,2150.000000,2050.000000,2110.000000,1862.790771,74141100
2018-11-12,2110.000000,2140.000000,2060.000000,2070.000000,1827.477173,99660200
2018-11-13,2040.000000,2120.000000,2030.000000,2070.000000,1827.477173,72377600
2018-11-14,2060.000000,2100.000000,2060.000000,2070.000000,1827.477173,66958500
2018-11-15,2090.000000,2120.000000,2080.000000,2080.000000,1836.305542,60950900
2018-11-16,2090.000000,2120.000000,2060.000000,2070.000000,1827.477173,63920300
2018-11-19,2090.000000,2100.000000,2020.000000,2030.000000,1792.163696,58524600
2018-11-20,2030.000000,2030.000000,2030.000000,2030.000000,1792.163696,0
2018-11-21,2010.000000,2050.000000,1930.000000,1945.000000,1717.122314,127003800
2018-11-22,1955.000000,1975.000000,1930.000000,1935.000000,1708.293945,57216600
2018-11-23,1975.000000,2030.000000,1950.000000,1975.000000,1743.607544,122447900
2018-11-26,1975.000000,1980.000000,1910.000000,1925.000000,1699.465454,64843300
2018-11-27,1925.000000,1975.000000,1905.000000,1920.000000,1695.051392,89055400
2018-11-28,1925.000000,1985.000000,1925.000000,1955.000000,1725.950684,66435200
2018-11-29,1970.000000,1985.000000,1940.000000,1940.000000,1712.708008,55450400
2018-11-30,1940.000000,1955.000000,1920.000000,1955.000000,1725.950684,56647300
2018-12-03,1980.000000,1985.000000,1935.000000,1970.000000,1739.193237,87543900
2018-12-04,1980.000000,2090.000000,1970.000000,2090.000000,1845.133911,201996100
2018-12-05,2060.000000,2130.000000,2030.000000,2060.000000,1818.648682,141440100
2018-12-06,2050.000000,2160.000000,2030.000000,2140.000000,1889.276001,163466400
2018-12-07,2150.000000,2170.000000,2100.000000,2130.000000,1880.447632,75317100
2018-12-10,2100.000000,2130.000000,2060.000000,2090.000000,1845.133911,48861100
2018-12-11,2070.000000,2100.000000,2040.000000,2060.000000,1818.648682,65718100
2018-12-12,2080.000000,2150.000000,2080.000000,2130.000000,1880.447632,95064700
2018-12-13,2150.000000,2200.000000,2140.000000,2150.000000,1898.104370,106612400
2018-12-14,2130.000000,2150.000000,2100.000000,2100.000000,1853.962402,36897100
2018-12-17,2120.000000,2130.000000,2060.000000,2060.000000,1818.648682,53048500
2018-12-18,2060.000000,2100.000000,2050.000000,2070.000000,1827.477173,54225500
2018-12-19,2070.000000,2130.000000,2070.000000,2080.000000,1836.305542,70801300
2018-12-20,2090.000000,2120.000000,2070.000000,2090.000000,1845.133911,29389800
2018-12-21,2090.000000,2180.000000,2070.000000,2160.000000,1906.932739,118177600
2018-12-24,2160.000000,2160.000000,2160.000000,2160.000000,1906.932739,0
2018-12-25,2160.000000,2160.000000,2160.000000,2160.000000,1906.932739,0
2018-12-26,2120.000000,2150.000000,2090.000000,2090.000000,1845.133911,45034800
2018-12-27,2140.000000,2170.000000,2120.000000,2120.000000,1871.619263,55953100
2018-12-28,2140.000000,2170.000000,2120.000000,2120.000000,1871.619263,48988400
2018-12-31,2120.000000,2120.000000,2120.000000,2120.000000,1871.619263,0
2019-01-01,2120.000000,2120.000000,2120.000000,2120.000000,1871.619263,0
2019-01-02,2150.000000,2230.000000,2140.000000,2210.000000,1951.074585,156535700
2019-01-03,2240.000000,2250.000000,2180.000000,2200.000000,1942.246216,101367700
2019-01-04,2200.000000,2220.000000,2190.000000,2200.000000,1942.246216,63747800
2019-01-07,2240.000000,2280.000000,2210.000000,2270.000000,2004.045044,119522900
2019-01-08,2270.000000,2310.000000,2230.000000,2260.000000,1995.216675,106671900
2019-01-09,2290.000000,2290.000000,2240.000000,2260.000000,1995.216675,53560100
2019-01-10,2280.000000,2330.000000,2250.000000,2290.000000,2021.701904,124206000
2019-01-11,2310.000000,2330.000000,2280.000000,2300.000000,2030.530273,44509600
2019-01-14,2300.000000,2320.000000,2260.000000,2300.000000,2030.530273,40958000
2019-01-15,2320.000000,2340.000000,2300.000000,2320.000000,2048.186768,59364900
2019-01-16,2340.000000,2440.000000,2330.000000,2410.000000,2127.642578,170370000
2019-01-17,2420.000000,2450.000000,2400.000000,2420.000000,2136.470947,84413000
2019-01-18,2440.000000,2450.000000,2400.000000,2430.000000,2145.299072,54752200
2019-01-21,2440.000000,2490.000000,2410.000000,2470.000000,2180.612793,69734700
2019-01-22,2470.000000,2480.000000,2430.000000,2460.000000,2171.784424,47332800
2019-01-23,2460.000000,2480.000000,2440.000000,2450.000000,2162.956055,45463400
2019-01-24,2470.000000,2470.000000,2360.000000,2390.000000,2109.985840,83597000
2019-01-25,2400.000000,2430.000000,2380.000000,2420.000000,2136.470947,35523200
2019-01-28,2430.000000,2450.000000,2370.000000,2400.000000,2118.814209,51345900
2019-01-29,2400.000000,2410.000000,2360.000000,2370.000000,2092.328857,27693700
2019-01-30,2390.000000,2530.000000,2370.000000,2530.000000,2233.583252,109202600
2019-01-31,2550.000000,2640.000000,2530.000000,2570.000000,2268.896729,140415000
2019-02-01,2570.000000,2580.000000,2510.000000,2510.000000,2215.926514,59923800
2019-02-04,2520.000000,2550.000000,2500.000000,2510.000000,2215.926514,47049300
2019-02-05,2510.000000,2510.000000,2510.000000,2510.000000,2215.926514,0
2019-02-06,2530.000000,2560.000000,2520.000000,2530.000000,2233.583252,55772200
2019-02-07,2520.000000,2540.000000,2440.000000,2460.000000,2171.784424,62380600
2019-02-08,2450.000000,2520.000000,2440.000000,2500.000000,2207.098145,37758100
2019-02-11,2520.000000,2530.000000,2480.000000,2510.000000,2215.926514,49760700
2019-02-12,2500.000000,2500.000000,2390.000000,2410.000000,2127.642578,104665600
2019-02-13,2430.000000,2440.000000,2310.000000,2340.000000,2065.843750,107938300
2019-02-14,2370.000000,2460.000000,2340.000000,2460.000000,2171.784424,75976300
2019-02-15,2480.000000,2490.000000,2390.000000,2460.000000,2171.784424,36193500
2019-02-18,2490.000000,2530.000000,2470.000000,2510.000000,2215.926514,56773400
2019-02-19,2520.000000,2530.000000,2490.000000,2500.000000,2207.098145,24781000
2019-02-20,2520.000000,2530.000000,2470.000000,2490.000000,2198.269775,40394100
2019-02-21,2510.000000,2670.000000,2490.000000,2640.000000,2330.695557,190214200
2019-02-22,2640.000000,2720.000000,2630.000000,2650.000000,2339.523926,122010600
2019-02-25,2660.000000,2690.000000,2610.000000,2610.000000,2304.210449,40430900
2019-02-26,2610.000000,2650.000000,2570.000000,2640.000000,2330.695557,47724400
2019-02-27,2650.000000,2660.000000,2560.000000,2570.000000,2268.896729,55344400
2019-02-28,2590.000000,2590.000000,2530.000000,2540.000000,2242.411377,51932800
2019-03-01,2520.000000,2540.000000,2470.000000,2490.000000,2198.269775,53402000
2019-03-04,2500.000000,2570.000000,2490.000000,2540.000000,2242.411377,48224000
2019-03-05,2530.000000,2540.000000,2450.000000,2460.000000,2171.784424,64170500
2019-03-06,2480.000000,2480.000000,2420.000000,2460.000000,2171.784424,50326700
2019-03-07,2460.000000,2460.000000,2460.000000,2460.000000,2171.784424,0
2019-03-08,2440.000000,2510.000000,2430.000000,2430.000000,2145.299072,46157300
2019-03-11,2430.000000,2450.000000,2350.000000,2390.000000,2109.985840,49305000
2019-03-12,2400.000000,2420.000000,2340.000000,2350.000000,2074.672119,56213200
2019-03-13,2360.000000,2420.000000,2350.000000,2390.000000,2109.985840,38996700
2019-03-14,2390.000000,2430.000000,2380.000000,2420.000000,2136.470947,31074100
2019-03-15,2430.000000,2530.000000,2430.000000,2510.000000,2215.926514,63940300
2019-03-18,2480.000000,2520.000000,2460.000000,2470.000000,2180.612793,23432800
2019-03-19,2500.000000,2510.000000,2460.000000,2470.000000,2180.612793,9266000
2019-03-20,2450.000000,2490.000000,2420.000000,2430.000000,2145.299072,26394400
2019-03-21,2410.000000,2440.000000,2350.000000,2370.000000,2092.328857,42119900
2019-03-22,2390.000000,2400.000000,2350.000000,2360.000000,2083.500488,24890000
2019-03-25,2330.000000,2370.000000,2300.000000,2330.000000,2057.015625,34887000
2019-03-26,2360.000000,2410.000000,2350.000000,2380.000000,2101.157471,32221100
2019-03-27,2400.000000,2400.000000,2340.000000,2340.000000,2065.843750,17568800
2019-03-28,2350.000000,2370.000000,2330.000000,2350.000000,2074.672119,16682800
